time,gripper_joint_position,gripper_joint_velocity
1708436227.877963,0.7929515418502203,0.0
1708436227.8868272,0.7929515418502203,0.0
1708436227.8968656,0.7929515418502203,0.0
1708436227.9078915,0.7929515418502203,0.0
1708436227.9168828,0.7929515418502203,0.0
1708436227.9279056,0.7929515418502203,0.0
1708436227.9380815,0.7929515418502203,0.0
1708436227.9480522,0.7929515418502203,0.0
1708436227.958087,0.7929515418502203,0.0
1708436227.9679666,0.7929515418502203,0.0
1708436227.977938,0.7929515418502203,0.0
1708436227.9880543,0.7929515418502203,0.0
1708436227.998845,0.7929515418502203,0.0
1708436228.0068345,0.7929515418502203,0.0
1708436228.0178537,0.7929515418502203,0.0
1708436228.028041,0.7929515418502203,0.0
1708436228.0370455,0.7929515418502203,0.0
1708436228.046835,0.7929515418502203,0.0
1708436228.0571463,0.7929515418502203,0.0
1708436228.066921,0.7929515418502203,0.0
1708436228.0770757,0.7929515418502203,0.0
1708436228.0868182,0.7929515418502203,0.0
1708436228.0968173,0.7929515418502203,0.0
1708436228.106813,0.7929515418502203,0.0
1708436228.1168637,0.7929515418502203,0.0
1708436228.1268106,0.7929515418502203,0.0
1708436228.136845,0.7929515418502203,0.0
1708436228.146827,0.7929515418502203,0.0
1708436228.1568983,0.7929515418502203,0.0
1708436228.166827,0.7929515418502203,0.0
1708436228.1768608,0.7929515418502203,0.0
1708436228.1868284,0.7929515418502203,0.0
1708436228.1968386,0.7929515418502203,0.0
1708436228.2068326,0.7929515418502203,0.0
1708436228.2169812,0.7929515418502203,0.0
1708436228.2278392,0.7929515418502203,0.0
1708436228.2379973,0.7929515418502203,0.0
1708436228.2478347,0.7929515418502203,0.0
1708436228.2568426,0.7929515418502203,0.0
1708436228.2680333,0.7929515418502203,0.0
1708436228.2779164,0.7929515418502203,0.0
1708436228.287974,0.7929515418502203,0.0
1708436228.2979002,0.7929515418502203,0.0
1708436228.307955,0.7929515418502203,0.0
1708436228.317828,0.7929515418502203,0.0
1708436228.3278627,0.7929515418502203,0.0
1708436228.3379138,0.7929515418502203,0.0
1708436228.3488486,0.7929515418502203,0.0
1708436228.3580472,0.7929515418502203,0.0
1708436228.3678267,0.7929515418502203,0.0
1708436228.3779404,0.7929515418502203,0.0
1708436228.3879771,0.7929515418502203,0.0
1708436228.3979867,0.7929515418502203,0.0
1708436228.4069798,0.7929515418502203,0.0
1708436228.4171069,0.7929515418502203,0.0
1708436228.4270146,0.7929515418502203,0.0
1708436228.4370584,0.7929515418502203,0.0
1708436228.4469185,0.7929515418502203,0.0
1708436228.456932,0.7929515418502203,0.0
1708436228.467023,0.7929515418502203,0.0
1708436228.4770522,0.7929515418502203,0.0
1708436228.4869862,0.7929515418502203,0.0
1708436228.4970212,0.7929515418502203,0.0
1708436228.5069597,0.7929515418502203,0.0
1708436228.516997,0.7929515418502203,0.0
1708436228.5268571,0.7929515418502203,0.0
1708436228.5368648,0.7929515418502203,0.0
1708436228.5468602,0.7929515418502203,0.0
1708436228.5570652,0.7929515418502203,0.0
1708436228.566824,0.7929515418502203,0.0
1708436228.5768917,0.7929515418502203,0.0
1708436228.5868316,0.7929515418502203,0.0
1708436228.5978725,0.7929515418502203,0.0
1708436228.6068728,0.7929515418502203,0.0
1708436228.6178126,0.7929515418502203,0.0
1708436228.627954,0.7929515418502203,0.0
1708436228.638031,0.7929515418502203,0.0
1708436228.648928,0.7929515418502203,0.0
1708436228.6590433,0.7929515418502203,0.0
1708436228.6699898,0.7929515418502203,0.0
1708436228.678848,0.7929515418502203,0.0
1708436228.688019,0.7929515418502203,0.0
1708436228.697976,0.7929515418502203,0.0
1708436228.7069683,0.7929515418502203,0.0
1708436228.7168562,0.7929515418502203,0.0
1708436228.7268326,0.7929515418502203,0.0
1708436228.7370224,0.7929515418502203,0.0
1708436228.7468197,0.7929515418502203,0.0
1708436228.7570224,0.7929515418502203,0.0
1708436228.7669702,0.7929515418502203,0.0
1708436228.776972,0.7929515418502203,0.0
1708436228.7869399,0.7929515418502203,0.0
1708436228.7968826,0.7929515418502203,0.0
1708436228.806864,0.7929515418502203,0.0
1708436228.816849,0.7929515418502203,0.0
1708436228.8268697,0.7929515418502203,0.0
1708436228.83679,0.7929515418502203,0.0
1708436228.8469706,0.7929515418502203,0.0
1708436228.856889,0.7929515418502203,0.0
1708436228.8669703,0.7929515418502203,0.0
1708436228.8770225,0.7929515418502203,0.0
1708436228.886843,0.7929515418502203,0.0
1708436228.8968706,0.7929515418502203,0.0
1708436228.9079368,0.7929515418502203,0.0
1708436228.9179516,0.7929515418502203,0.0
1708436228.9278204,0.7929515418502203,0.0
1708436228.9389207,0.7929515418502203,0.0
1708436228.9479272,0.7929515418502203,0.0
1708436228.9579978,0.7929515418502203,0.0
1708436228.9679863,0.7929515418502203,0.0
1708436228.976862,0.7929515418502203,0.0
1708436228.986977,0.7929515418502203,0.0
1708436228.9968715,0.7929515418502203,0.0
1708436229.0069568,0.7929515418502203,0.0
1708436229.017019,0.7929515418502203,0.0
1708436229.0271254,0.7929515418502203,0.0
1708436229.0368958,0.7929515418502203,0.0
1708436229.0470161,0.7929515418502203,0.0
1708436229.0570214,0.7929515418502203,0.0
1708436229.0668566,0.7929515418502203,0.0
1708436229.0768876,0.7929515418502203,0.0
1708436229.086839,0.7929515418502203,0.0
1708436229.0968647,0.7929515418502203,0.0
1708436229.106953,0.7929515418502203,0.0
1708436229.1170027,0.7929515418502203,0.0
1708436229.1268115,0.7929515418502203,0.0
1708436229.1370564,0.7929515418502203,0.0
1708436229.1469853,0.7929515418502203,0.0
1708436229.1569505,0.7929515418502203,0.0
1708436229.167907,0.7929515418502203,0.0
1708436229.1780825,0.7929515418502203,0.0
1708436229.187954,0.7929515418502203,0.0
1708436229.198064,0.7929515418502203,0.0
1708436229.2089553,0.7929515418502203,0.0
1708436229.2189772,0.7929515418502203,0.0
1708436229.227853,0.7929515418502203,0.0
1708436229.2399728,0.7929515418502203,0.0
1708436229.248883,0.7929515418502203,0.0
1708436229.2580302,0.7929515418502203,0.0
1708436229.2678788,0.7929515418502203,0.0
1708436229.2768342,0.7929515418502203,0.0
1708436229.2869887,0.7929515418502203,0.0
1708436229.297053,0.7929515418502203,0.0
1708436229.3069625,0.7929515418502203,0.0
1708436229.3168,0.7929515418502203,0.0
1708436229.3267932,0.7929515418502203,0.0
1708436229.3370245,0.7929515418502203,0.0
1708436229.3469338,0.7929515418502203,0.0
1708436229.3568492,0.7929515418502203,0.0
1708436229.366896,0.7929515418502203,0.0
1708436229.3768697,0.7929515418502203,0.0
1708436229.3868933,0.7929515418502203,0.0
1708436229.3969018,0.7929515418502203,0.0
1708436229.407965,0.7929515418502203,0.0
1708436229.4169877,0.7929515418502203,0.0
1708436229.426973,0.7929515418502203,0.0
1708436229.4368086,0.7929515418502203,0.0
1708436229.446849,0.7929515418502203,0.0
1708436229.456855,0.7929515418502203,0.0
1708436229.4690428,0.7929515418502203,0.0
1708436229.4779181,0.7929515418502203,0.0
1708436229.4890106,0.7929515418502203,0.0
1708436229.4979088,0.7929515418502203,0.0
1708436229.5088203,0.7929515418502203,0.0
1708436229.5180445,0.7929515418502203,0.0
1708436229.5278146,0.7929515418502203,0.0
1708436229.5379837,0.7929515418502203,0.0
1708436229.5479991,0.7929515418502203,0.0
1708436229.5569906,0.7929515418502203,0.0
1708436229.566976,0.7929515418502203,0.0
1708436229.5768034,0.7929515418502203,0.0
1708436229.5869348,0.7929515418502203,0.0
1708436229.5968382,0.7929515418502203,0.0
1708436229.6068356,0.7929515418502203,0.0
1708436229.6169958,0.7929515418502203,0.0
1708436229.6269407,0.7929515418502203,0.0
1708436229.6368666,0.7929515418502203,0.0
1708436229.6468875,0.7929515418502203,0.0
1708436229.6569748,0.7929515418502203,0.0
1708436229.6669984,0.7929515418502203,0.0
1708436229.676829,0.7929515418502203,0.0
1708436229.6868408,0.7929515418502203,0.0
1708436229.696939,0.7929515418502203,0.0
1708436229.7070134,0.7929515418502203,0.0
1708436229.7168128,0.7929515418502203,0.0
1708436229.7269897,0.7929515418502203,0.0
1708436229.737999,0.7929515418502203,0.0
1708436229.7478764,0.7929515418502203,0.0
1708436229.7579808,0.7929515418502203,0.0
1708436229.7689059,0.7929515418502203,0.0
1708436229.7779384,0.7929515418502203,0.0
1708436229.7880077,0.7929515418502203,0.0
1708436229.7988286,0.7929515418502203,0.0
1708436229.8090386,0.7929515418502203,0.0
1708436229.8190103,0.7929515418502203,0.0
1708436229.8288572,0.7929515418502203,0.0
1708436229.836875,0.7929515418502203,0.0
1708436229.846973,0.7929515418502203,0.0
1708436229.8579848,0.7929515418502203,0.0
1708436229.8669672,0.7929515418502203,0.0
1708436229.876898,0.7929515418502203,0.0
1708436229.8868368,0.7929515418502203,0.0
1708436229.8968499,0.7929515418502203,0.0
1708436229.9069486,0.7929515418502203,0.0
1708436229.9168658,0.7929515418502203,0.0
1708436229.9268703,0.7929515418502203,0.0
1708436229.9368417,0.7929515418502203,0.0
1708436229.946895,0.7929515418502203,0.0
1708436229.9568424,0.7929515418502203,0.0
1708436229.9669185,0.7929515418502203,0.0
1708436229.976951,0.7929515418502203,0.0
1708436229.9869912,0.7929515418502203,0.0
1708436229.9969845,0.7929515418502203,0.0
1708436230.0070167,0.7929515418502203,0.0
1708436230.0168564,0.7929515418502203,0.0
1708436230.0269794,0.7929515418502203,0.0
1708436230.0380993,0.7929515418502203,0.0
1708436230.0478437,0.7929515418502203,0.0
1708436230.0580015,0.7929515418502203,0.0
1708436230.068164,0.7929515418502203,0.0
1708436230.078024,0.7929515418502203,0.0
1708436230.0878773,0.7929515418502203,0.0
1708436230.0978668,0.7929515418502203,0.0
1708436230.1090147,0.7929515418502203,0.0
1708436230.1178248,0.7929515418502203,0.0
1708436230.128018,0.7929515418502203,0.0
1708436230.13683,0.7929515418502203,0.0
1708436230.14785,0.7929515418502203,0.0
1708436230.1578918,0.7929515418502203,0.0
1708436230.166928,0.7929515418502203,0.0
1708436230.1769211,0.7929515418502203,0.0
1708436230.1868355,0.7929515418502203,0.0
1708436230.1968808,0.7929515418502203,0.0
1708436230.2068584,0.7929515418502203,0.0
1708436230.2169063,0.7929515418502203,0.0
1708436230.2268884,0.7929515418502203,0.0
1708436230.2369208,0.7929515418502203,0.0
1708436230.2469475,0.7929515418502203,0.0
1708436230.256862,0.7929515418502203,0.0
1708436230.267103,0.7929515418502203,0.0
1708436230.2770689,0.7929515418502203,0.0
1708436230.2870338,0.7929515418502203,0.0
1708436230.2968473,0.7929515418502203,0.0
1708436230.3068683,0.7929515418502203,0.0
1708436230.3168356,0.7929515418502203,0.0
1708436230.32702,0.7929515418502203,0.0
1708436230.336858,0.7929515418502203,0.0
1708436230.3468773,0.7929515418502203,0.0
1708436230.3569043,0.7929515418502203,0.0
1708436230.3670332,0.7929515418502203,0.0
1708436230.3778641,0.7929515418502203,0.0
1708436230.3868399,0.7929515418502203,0.0
1708436230.3980358,0.7929515418502203,0.0
1708436230.4079547,0.7929515418502203,0.0
1708436230.4179454,0.7929515418502203,0.0
1708436230.4280393,0.7929515418502203,0.0
1708436230.4380453,0.7929515418502203,0.0
1708436230.447894,0.7929515418502203,0.0
1708436230.4568357,0.7929515418502203,0.0
1708436230.466893,0.7929515418502203,0.0
1708436230.4779198,0.7929515418502203,0.0
1708436230.487859,0.7929515418502203,0.0
1708436230.496897,0.7929515418502203,0.0
1708436230.506878,0.7929515418502203,0.0
1708436230.516905,0.7929515418502203,0.0
1708436230.526955,0.7929515418502203,0.0
1708436230.5368645,0.7929515418502203,0.0
1708436230.546924,0.7929515418502203,0.0
1708436230.5570745,0.7929515418502203,0.0
1708436230.567222,0.7929515418502203,0.0
1708436230.577059,0.7929515418502203,0.0
1708436230.5870402,0.7929515418502203,0.0
1708436230.5970662,0.7929515418502203,0.0
1708436230.6070144,0.7929515418502203,0.0
1708436230.6170766,0.7929515418502203,0.0
1708436230.626991,0.7929515418502203,0.0
1708436230.63705,0.7929515418502203,0.0
1708436230.6469517,0.7929515418502203,0.0
1708436230.6569552,0.7929515418502203,0.0
1708436230.6669176,0.7929515418502203,0.0
1708436230.6768188,0.7929515418502203,0.0
1708436230.6870284,0.7929515418502203,0.0
1708436230.6978889,0.7929515418502203,0.0
1708436230.7068505,0.7929515418502203,0.0
1708436230.7188733,0.7929515418502203,0.0
1708436230.7278447,0.7929515418502203,0.0
1708436230.7380424,0.7929515418502203,0.0
1708436230.7480414,0.7929515418502203,0.0
1708436230.759011,0.7929515418502203,0.0
1708436230.7691765,0.7929515418502203,0.0
1708436230.777864,0.7929515418502203,0.0
1708436230.787934,0.7929515418502203,0.0
1708436230.7968621,0.7929515418502203,0.0
1708436230.8079214,0.7929515418502203,0.0
1708436230.8170333,0.7929515418502203,0.0
1708436230.8268476,0.7929515418502203,0.0
1708436230.8369064,0.7929515418502203,0.0
1708436230.8470383,0.7929515418502203,0.0
1708436230.8568773,0.7929515418502203,0.0
